,phase,set_input_voltage,set_output_voltage,U_in,I_in,P_in,U_out,I_out,P_out,n
1822,50.0,31.5,10.0,31.46659,0.1851843,5.827119,10.10771,0.5339794,5.397307,0.9262394
1823,50.0,31.5,10.5,31.46529,0.1937673,6.096944,10.60555,0.53178,5.639817,0.9250236
1824,50.0,31.5,11.0,31.46369,0.2023405,6.366378,11.10204,0.5296158,5.879817,0.9235733
1825,50.0,31.5,11.5,31.46158,0.2110113,6.638748,11.60405,0.5275335,6.121527,0.9220905
1826,50.0,31.5,12.0,31.46034,0.2198721,6.917252,12.11603,0.5255212,6.367229,0.9204854
1827,50.0,32.0,8.0,31.96704,0.150913,4.824242,8.101395,0.5528606,4.478941,0.9284238
1828,50.0,32.0,8.5,31.96562,0.1595747,5.100904,8.608047,0.5502435,4.736522,0.9285652
1829,50.0,32.0,9.0,31.96406,0.1679949,5.369799,9.099267,0.5478155,4.98472,0.9282879
1830,50.0,32.0,9.5,31.96288,0.1767362,5.649,9.607517,0.5454603,5.24052,0.9276899
1831,50.0,32.0,10.0,31.96194,0.1853633,5.924572,10.10912,0.5431665,5.490935,0.9268072
1832,50.0,32.0,10.5,31.96,0.1939382,6.198264,10.60686,0.5409399,5.737672,0.9256903
1833,50.0,32.0,11.0,31.95919,0.2025065,6.471944,11.10346,0.5387876,5.982407,0.9243601
1834,50.0,32.0,11.5,31.95802,0.2111883,6.74916,11.60556,0.5367048,6.22876,0.9228942
1835,50.0,32.0,12.0,31.95666,0.2200285,7.031376,12.11737,0.534682,6.478939,0.9214326
1836,50.0,32.5,8.0,32.48364,0.1510865,4.907841,8.102921,0.5625536,4.558328,0.9287847
1837,50.0,32.5,8.5,32.48259,0.1597491,5.189066,8.609674,0.5599179,4.820711,0.9290133
1838,50.0,32.5,9.0,32.48135,0.168166,5.462259,9.101054,0.5574176,5.073088,0.9287527
1839,50.0,32.5,9.5,32.47985,0.1768937,5.745481,9.609306,0.5550553,5.333696,0.9283289
1840,50.0,32.5,10.0,32.47855,0.1855115,6.025144,10.11068,0.5527416,5.588593,0.9275452
1841,50.0,32.5,10.5,32.47673,0.1940998,6.303728,10.60847,0.5505208,5.840185,0.9264653
1842,50.0,32.5,11.0,32.47519,0.2026691,6.581717,11.10519,0.5483315,6.089324,0.9251879
1843,50.0,32.5,11.5,32.4738,0.2113325,6.86277,11.60709,0.5462295,6.340137,0.9238452
1844,50.0,32.5,12.0,32.47253,0.2201718,7.149534,12.11871,0.5442016,6.59502,0.9224405
1845,50.0,33.0,8.0,32.97909,0.1512803,4.989086,8.104362,0.5718618,4.634575,0.9289428
1846,50.0,33.0,8.5,32.97771,0.1599375,5.274372,8.611208,0.5691808,4.901335,0.9292737
1847,50.0,33.0,9.0,32.97657,0.1683406,5.551296,9.102636,0.5666726,5.158214,0.9291909
1848,50.0,33.0,9.5,32.97503,0.1770502,5.838234,9.61052,0.564262,5.422851,0.9288512
1849,50.0,33.0,10.0,32.97351,0.185674,6.122325,10.11201,0.5619525,5.682467,0.9281549
1850,50.0,33.0,10.5,32.97259,0.1942494,6.404904,10.60985,0.5596948,5.938278,0.9271454
1851,50.0,33.0,11.0,32.97067,0.2028139,6.686911,11.10662,0.5574925,6.191859,0.925967
1852,50.0,33.0,11.5,32.96965,0.2114731,6.972194,11.60816,0.5554083,6.447268,0.9247115
1853,50.0,33.0,12.0,32.96848,0.220328,7.263878,12.1201,0.5533738,6.706948,0.9233288
1854,50.0,33.5,8.0,33.47528,0.1514563,5.070041,8.105661,0.5811999,4.71101,0.9291856
1855,50.0,33.5,8.5,33.47454,0.1601093,5.359583,8.612584,0.5784475,4.981928,0.9295364
1856,50.0,33.5,9.0,33.47317,0.1685225,5.640981,9.103897,0.5759172,5.243091,0.9294645
1857,50.0,33.5,9.5,33.47192,0.1772299,5.932226,9.611908,0.5735222,5.512642,0.9292704
1858,50.0,33.5,10.0,33.47031,0.1858492,6.220431,10.11345,0.5711672,5.776471,0.9286286
1859,50.0,33.5,10.5,33.46908,0.1944124,6.506803,10.61112,0.5688962,6.036626,0.9277407
1860,50.0,33.5,11.0,33.46801,0.2029929,6.793767,11.10823,0.5666996,6.295032,0.9265893
1861,50.0,33.5,11.5,33.46652,0.2116357,7.08271,11.60972,0.5645752,6.554559,0.9254309
1862,50.0,33.5,12.0,33.46494,0.2204744,7.378163,12.12153,0.5625319,6.818747,0.9241795
1863,50.0,34.0,8.0,33.97382,0.1516471,5.15203,8.107223,0.5905563,4.787771,0.929298
1864,50.0,34.0,8.5,33.97146,0.1603032,5.445734,8.614082,0.5877567,5.062984,0.9297158
1865,50.0,34.0,9.0,33.97053,0.1687127,5.731261,9.105688,0.5852348,5.328966,0.9298068
1866,50.0,34.0,9.5,33.96908,0.1774197,6.026784,9.613614,0.582768,5.602507,0.9296013
1867,50.0,34.0,10.0,33.96831,0.1860251,6.31896,10.11511,0.5804276,5.871088,0.9291225
1868,50.0,34.0,10.5,33.96666,0.1945835,6.609352,10.61279,0.5781379,6.135658,0.9283297
1869,50.0,34.0,11.0,33.96481,0.2031427,6.899704,11.11,0.5759135,6.398397,0.9273438
1870,50.0,34.0,11.5,33.9638,0.2117947,7.193352,11.61106,0.5737844,6.662244,0.9261668
1871,50.0,34.0,12.0,33.96256,0.2206322,7.493233,12.12305,0.571726,6.931063,0.9249762
1872,50.0,34.5,8.0,34.48786,0.1518427,5.23673,8.108789,0.60023,4.867138,0.9294233
1873,50.0,34.5,8.5,34.48647,0.1604974,5.534986,8.615899,0.5974228,5.147335,0.9299634
1874,50.0,34.5,9.0,34.48511,0.1688799,5.823843,9.107412,0.5948222,5.417291,0.9301919
1875,50.0,34.5,9.5,34.4838,0.1775857,6.123831,9.61506,0.592365,5.695625,0.9300755
1876,50.0,34.5,10.0,34.48215,0.186192,6.4203,10.11648,0.5899943,5.968667,0.9296555
1877,50.0,34.5,10.5,34.48114,0.1947544,6.715355,10.61425,0.5876868,6.237857,0.9288947
1878,50.0,34.5,11.0,34.47949,0.2033164,7.010245,11.11141,0.5854329,6.504987,0.9279257
1879,50.0,34.5,11.5,34.47806,0.2119554,7.307812,11.61264,0.5833188,6.77387,0.9269354
1880,50.0,34.5,12.0,34.47695,0.2207842,7.611966,12.12461,0.5812343,7.047241,0.9258109
1881,50.0,35.0,8.0,34.98502,0.1520138,5.318207,8.110226,0.6096175,4.944136,0.9296622
1882,50.0,35.0,8.5,34.98377,0.1606546,5.620305,8.617586,0.6067508,5.228727,0.9303281
1883,50.0,35.0,9.0,34.98312,0.1690515,5.913947,9.108825,0.6041251,5.50287,0.9304902
1884,50.0,35.0,9.5,34.98192,0.1777506,6.218056,9.616519,0.601673,5.786,0.9305159
1885,50.0,35.0,10.0,34.98028,0.1863538,6.518709,10.11803,0.5992486,6.063216,0.9301251
1886,50.0,35.0,10.5,34.97881,0.1949238,6.818202,10.61593,0.5969406,6.33708,0.9294357
1887,50.0,35.0,11.0,34.97757,0.2034694,7.116865,11.11302,0.5946794,6.608681,0.9285944
1888,50.0,35.0,11.5,34.97576,0.2120956,7.418205,11.61393,0.5925193,6.881478,0.9276474
1889,50.0,35.0,12.0,34.97422,0.2209351,7.727031,12.12613,0.5904426,7.159784,0.9265892
1890,55.0,25.0,8.0,24.93633,0.1577033,3.932542,8.084224,0.4474102,3.616964,0.9197523
1891,55.0,25.0,8.5,24.93534,0.167007,4.164375,8.589245,0.4452784,3.824605,0.9184103
1892,55.0,25.0,9.0,24.9335,0.1760887,4.390507,9.081955,0.443247,4.025549,0.9168758
1893,55.0,25.0,9.5,24.93213,0.1854726,4.624228,9.590875,0.4412633,4.232101,0.9152018
1894,55.0,25.0,10.0,24.93044,0.1947266,4.854622,10.09241,0.4392929,4.433523,0.9132581
1895,55.0,25.0,10.5,24.92926,0.2039032,5.083156,10.58959,0.4373105,4.630939,0.911036
1896,55.0,25.0,11.0,24.92875,0.2130662,5.311473,11.08634,0.4353574,4.826519,0.9086968
1897,55.0,25.0,11.5,24.92564,0.2223626,5.542531,11.589,0.4334456,5.023203,0.9063011
1898,55.0,25.0,12.0,24.92406,0.2318145,5.777759,12.10086,0.431592,5.222636,0.9039207
1899,55.0,25.5,8.0,25.47793,0.1578949,4.022837,8.085805,0.4579483,3.70288,0.9204651
1900,55.0,25.5,8.5,25.4764,0.1671949,4.259524,8.591127,0.4557902,3.915751,0.919293
1901,55.0,25.5,9.0,25.47643,0.176255,4.490347,9.083389,0.4537943,4.121991,0.917967
1902,55.0,25.5,9.5,25.47512,0.1856407,4.729219,9.592462,0.4518077,4.333948,0.9164193
1903,55.0,25.5,10.0,25.47334,0.1948865,4.964409,10.09375,0.4498101,4.540271,0.9145644
1904,55.0,25.5,10.5,25.47072,0.2040715,5.197849,10.59152,0.4478295,4.743193,0.9125301
1905,55.0,25.5,11.0,25.47072,0.2132441,5.431481,11.08803,0.4458632,4.943747,0.9102023
1906,55.0,25.5,11.5,25.46826,0.2225246,5.667315,11.59083,0.4439375,5.145605,0.9079441
1907,55.0,25.5,12.0,25.46641,0.2319834,5.907786,12.10255,0.4421068,5.35062,0.9056896
1908,55.0,26.0,8.0,25.97533,0.1580539,4.105502,8.087613,0.4676643,3.782288,0.9212729
1909,55.0,26.0,8.5,25.97378,0.1673626,4.347038,8.592953,0.4655305,4.000282,0.9202315
1910,55.0,26.0,9.0,25.97256,0.1764237,4.582176,9.085223,0.4634696,4.210725,0.9189356
1911,55.0,26.0,9.5,25.97091,0.1858038,4.825494,9.594112,0.4614778,4.42747,0.9175163
1912,55.0,26.0,10.0,25.96945,0.195061,5.065627,10.09562,0.4594405,4.638339,0.9156496
1913,55.0,26.0,10.5,25.96808,0.2042343,5.303573,10.59302,0.4574634,4.84592,0.9137084
1914,55.0,26.0,11.0,25.96627,0.2133899,5.540941,11.0896,0.4554796,5.051088,0.9115939
1915,55.0,26.0,11.5,25.96523,0.2226803,5.781945,11.59219,0.4535787,5.257972,0.9093777
1916,55.0,26.0,12.0,25.96339,0.2321265,6.026792,12.10387,0.4517424,5.467831,0.9072539
1917,55.0,26.5,8.0,26.47191,0.1582279,4.188593,8.089061,0.4773543,3.861348,0.9218722
1918,55.0,26.5,8.5,26.47062,0.1675307,4.434642,8.594662,0.4751785,4.083999,0.9209309
1919,55.0,26.5,9.0,26.46893,0.1765757,4.673768,9.086751,0.4731062,4.298998,0.9198142
1920,55.0,26.5,9.5,26.4671,0.1859611,4.921851,9.595698,0.4711036,4.520568,0.9184691
1921,55.0,26.5,10.0,26.46542,0.1952062,5.166215,10.09703,0.4690856,4.73637,0.9167968
1922,55.0,26.5,10.5,26.46387,0.2043924,5.409014,10.59474,0.4670992,4.948794,0.9149161
1923,55.0,26.5,11.0,26.46237,0.2135527,5.651109,11.09106,0.4651139,5.158604,0.9128482
1924,55.0,26.5,11.5,26.46179,0.2228382,5.896698,11.59374,0.4632182,5.370432,0.9107526
1925,55.0,26.5,12.0,26.46021,0.2322973,6.146635,12.10544,0.4613596,5.584959,0.9086207
1926,55.0,27.0,8.0,26.97213,0.1583977,4.272324,8.090442,0.4870779,3.940675,0.9223728
1927,55.0,27.0,8.5,26.97099,0.1676925,4.522833,8.596234,0.4848573,4.167947,0.9215346
1928,55.0,27.0,9.0,26.96983,0.1767496,4.766905,9.088235,0.4828116,4.387906,0.9204935
1929,55.0,27.0,9.5,26.96804,0.1861264,5.019466,9.597162,0.4807726,4.614052,0.9192318
1930,55.0,27.0,10.0,26.96635,0.1953813,5.268721,10.09859,0.4787691,4.834893,0.9176598
1931,55.0,27.0,10.5,26.96421,0.2045619,5.51585,10.59629,0.4767723,5.052019,0.9159095
1932,55.0,27.0,11.0,26.96224,0.2137257,5.762525,11.09271,0.4747527,5.266295,0.9138868
1933,55.0,27.0,11.5,26.96012,0.222992,6.011892,11.59531,0.4728275,5.482584,0.9119564
1934,55.0,27.0,12.0,26.95896,0.2324522,6.266671,12.10692,0.4709874,5.702205,0.9099256
1935,55.0,27.5,8.0,27.48634,0.1585765,4.358687,8.092083,0.4971302,4.022819,0.9229429
1936,55.0,27.5,8.5,27.48505,0.1678606,4.613656,8.597884,0.4949091,4.255171,0.9222993
1937,55.0,27.5,9.0,27.4828,0.1769196,4.862247,9.090014,0.4928059,4.479612,0.9213049
1938,55.0,27.5,9.5,27.48167,0.1862834,5.11938,9.598626,0.4907923,4.710932,0.9202154
1939,55.0,27.5,10.0,27.48039,0.1955271,5.373162,10.10012,0.4887788,4.936727,0.918775
1940,55.0,27.5,10.5,27.47884,0.2047036,5.625018,10.59787,0.4867655,5.158676,0.917095
1941,55.0,27.5,11.0,27.47721,0.2138566,5.876183,11.09421,0.4847814,5.378269,0.9152657
1942,55.0,27.5,11.5,27.47586,0.223143,6.131047,11.59663,0.4828683,5.599645,0.913326
1943,55.0,27.5,12.0,27.47332,0.2325963,6.390191,12.10836,0.4809729,5.823792,0.9113643
1944,55.0,28.0,8.0,27.98095,0.1587356,4.441573,8.093642,0.5067934,4.101804,0.9235026
1945,55.0,28.0,8.5,27.97857,0.1680337,4.701341,8.5996,0.5046017,4.339372,0.9230073
1946,55.0,28.0,9.0,27.97715,0.1770823,4.954259,9.091262,0.5024861,4.568233,0.9220819
1947,55.0,28.0,9.5,27.97616,0.1864469,5.216068,9.600031,0.5004565,4.804398,0.9210767
1948,55.0,28.0,10.0,27.97478,0.1956855,5.47426,10.10162,0.498419,5.034841,0.9197299
1949,55.0,28.0,10.5,27.9736,0.2048637,5.730775,10.59937,0.4964036,5.261568,0.9181249
1950,55.0,28.0,11.0,27.97171,0.2140308,5.98681,11.09581,0.4944039,5.485814,0.9163167
1951,55.0,28.0,11.5,27.97032,0.2232832,6.245303,11.59789,0.4924854,5.711792,0.914574
1952,55.0,28.0,12.0,27.96852,0.2327434,6.509488,12.10992,0.4906186,5.941352,0.9127219
1953,55.0,28.5,8.0,28.4773,0.1589131,4.525417,8.094995,0.5165303,4.18131,0.9239612
1954,55.0,28.5,8.5,28.47602,0.1682079,4.789891,8.601287,0.5143208,4.42382,0.9235744
1955,55.0,28.5,9.0,28.47468,0.1772557,5.0473,9.092813,0.5121984,4.657324,0.9227358
1956,55.0,28.5,9.5,28.47289,0.1866161,5.313499,9.601606,0.5101023,4.897801,0.9217657
1957,55.0,28.5,10.0,28.47128,0.1958457,5.575976,10.10313,0.5080724,5.133122,0.9205782
1958,55.0,28.5,10.5,28.4701,0.2050287,5.837189,10.60083,0.5060819,5.36489,0.9190879
1959,55.0,28.5,11.0,28.46822,0.2141913,6.097647,11.09738,0.5040686,5.593841,0.9173771
1960,55.0,28.5,11.5,28.46733,0.2234481,6.360972,11.59949,0.5021411,5.824583,0.9156749
1961,55.0,28.5,12.0,28.46572,0.2329033,6.62976,12.11125,0.5002551,6.058717,0.9138666
1962,55.0,29.0,8.0,28.9749,0.1590834,4.609424,8.096467,0.5262915,4.261102,0.9244327
1963,55.0,29.0,8.5,28.97255,0.1683799,4.878394,8.602796,0.5240387,4.508198,0.9241153
1964,55.0,29.0,9.0,28.97207,0.1774048,5.139783,9.094399,0.5219199,4.746548,0.9234918
1965,55.0,29.0,9.5,28.97016,0.1867811,5.41108,9.60308,0.5198106,4.991782,0.9225113
1966,55.0,29.0,10.0,28.9684,0.1960075,5.678026,10.10459,0.5177645,5.231798,0.9214114
1967,55.0,29.0,10.5,28.96704,0.2051992,5.944016,10.60262,0.515721,5.467992,0.9199154
1968,55.0,29.0,11.0,28.96555,0.2143485,6.208722,11.09904,0.5137199,5.7018,0.9183533
1969,55.0,29.0,11.5,28.96393,0.2236064,6.476521,11.60115,0.5117877,5.937324,0.9167458
1970,55.0,29.0,12.0,28.96175,0.2330457,6.74941,12.1129,0.5098881,6.176221,0.9150757
1971,55.0,29.5,8.0,29.46968,0.1592559,4.693221,8.098147,0.5359869,4.340501,0.9248449
1972,55.0,29.5,8.5,29.4684,0.1685464,4.966794,8.604677,0.5336922,4.592249,0.9245904
1973,55.0,29.5,9.0,29.46691,0.177589,5.232998,9.096295,0.5315458,4.835098,0.9239632
1974,55.0,29.5,9.5,29.46548,0.1869525,5.508646,9.604935,0.5294569,5.085399,0.9231667
1975,55.0,29.5,10.0,29.46364,0.1961725,5.779956,10.10624,0.5273834,5.329861,0.9221283
1976,55.0,29.5,10.5,29.46243,0.2053543,6.050237,10.60423,0.5253659,5.571103,0.9208074
1977,55.0,29.5,11.0,29.4613,0.2145125,6.319816,11.10069,0.5233446,5.809485,0.9192491
1978,55.0,29.5,11.5,29.4595,0.223774,6.592269,11.60276,0.5214204,6.049915,0.9177287
1979,55.0,29.5,12.0,29.45809,0.2332223,6.870282,12.11455,0.5195357,6.293939,0.9161107
1980,55.0,30.0,8.0,29.98642,0.159432,4.780794,8.099844,0.5461068,4.42338,0.9252396
1981,55.0,30.0,8.5,29.98495,0.1687282,5.059308,8.606396,0.5438187,4.680319,0.9250908
1982,55.0,30.0,9.0,29.98306,0.1777619,5.329847,9.098065,0.5416538,4.928001,0.9246046
1983,55.0,30.0,9.5,29.98162,0.1871109,5.609888,9.606566,0.5395336,5.183065,0.9239161
1984,55.0,30.0,10.0,29.98051,0.1963493,5.886651,10.10784,0.5374535,5.432497,0.9228501
1985,55.0,30.0,10.5,29.9786,0.2055298,6.161495,10.6058,0.5354341,5.678707,0.9216442
1986,55.0,30.0,11.0,29.97682,0.2146801,6.435426,11.10238,0.5334032,5.922047,0.9202262
1987,55.0,30.0,11.5,29.97558,0.223936,6.712611,11.60448,0.5314757,6.167499,0.9187928
1988,55.0,30.0,12.0,29.97409,0.2333703,6.995061,12.11603,0.5295684,6.416269,0.917257
1989,55.0,30.5,8.0,30.47876,0.1596069,4.864622,8.101344,0.55573,4.50216,0.9254902
1990,55.0,30.5,8.5,30.47708,0.1688957,5.147449,8.607976,0.5534143,4.763777,0.9254637
1991,55.0,30.5,9.0,30.47573,0.1779266,5.422445,9.0996,0.5512754,5.016386,0.9251151
1992,55.0,30.5,9.5,30.47404,0.1872676,5.706801,9.608012,0.5491374,5.276119,0.9245318
1993,55.0,30.5,10.0,30.47265,0.1964904,5.987584,10.10947,0.5470485,5.530372,0.92364
1994,55.0,30.5,10.5,30.47126,0.2056672,6.266938,10.60728,0.545001,5.780978,0.9224566
1995,55.0,30.5,11.0,30.47012,0.2148258,6.545769,11.10397,0.5430111,6.02958,0.9211416
1996,55.0,30.5,11.5,30.46894,0.2240702,6.827182,11.60567,0.5410468,6.279213,0.9197372
1997,55.0,30.5,12.0,30.46716,0.2335272,7.114911,12.11788,0.5391467,6.533315,0.9182568
1998,55.0,31.0,8.0,30.97514,0.1598028,4.949915,8.103263,0.5654874,4.582294,0.9257317
1999,55.0,31.0,8.5,30.97324,0.1690785,5.236908,8.609859,0.563148,4.848624,0.9258563
2000,55.0,31.0,9.0,30.9718,0.1781077,5.516316,9.101208,0.5609664,5.105472,0.925522
2001,55.0,31.0,9.5,30.97015,0.1874536,5.805467,9.609526,0.5588405,5.370192,0.9250233
2002,55.0,31.0,10.0,30.96872,0.1966728,6.090705,10.11103,0.5567272,5.629083,0.9242089
2003,55.0,31.0,10.5,30.967,0.2058366,6.374141,10.60889,0.5546812,5.884552,0.9231913
2004,55.0,31.0,11.0,30.96606,0.2149884,6.657343,11.10564,0.5526395,6.137416,0.9219017
2005,55.0,31.0,11.5,30.9643,0.2242431,6.94353,11.60736,0.5506852,6.392001,0.9205694
2006,55.0,31.0,12.0,30.96292,0.23367,7.235107,12.11923,0.5487818,6.650812,0.9192416
2007,55.0,31.5,8.0,31.47173,0.1599706,5.034551,8.104579,0.5752254,4.66196,0.9259931
2008,55.0,31.5,8.5,31.47042,0.1692546,5.326511,8.611711,0.5729125,4.933757,0.9262642
2009,55.0,31.5,9.0,31.46905,0.1782817,5.610356,9.103018,0.5706938,5.195036,0.9259725
2010,55.0,31.5,9.5,31.46782,0.1876069,5.90358,9.611123,0.5685109,5.464028,0.9255449
2011,55.0,31.5,10.0,31.46613,0.196834,6.193603,10.11261,0.5664004,5.727787,0.9247909
2012,55.0,31.5,10.5,31.46488,0.2059929,6.48154,10.61036,0.5643786,5.988262,0.9238949
2013,55.0,31.5,11.0,31.46302,0.2151432,6.769056,11.10736,0.5623126,6.245808,0.9226999
2014,55.0,31.5,11.5,31.46177,0.2243891,7.059677,11.60894,0.5603578,6.505162,0.9214533
2015,55.0,31.5,12.0,31.46032,0.2338341,7.356496,12.12063,0.5584142,6.768331,0.9200482
2016,55.0,32.0,8.0,31.9667,0.1601443,5.119283,8.105858,0.5849378,4.741423,0.9261888
2017,55.0,32.0,8.5,31.96534,0.1694284,5.415838,8.613048,0.5825888,5.017865,0.9265169
2018,55.0,32.0,9.0,31.96447,0.1784402,5.703747,9.104473,0.5803517,5.283796,0.9263728
2019,55.0,32.0,9.5,31.96243,0.1877792,6.001879,9.612435,0.5781803,5.557721,0.9259968
2020,55.0,32.0,10.0,31.96206,0.1969945,6.296349,10.11395,0.5760928,5.826573,0.9253892
2021,55.0,32.0,10.5,31.96059,0.2061653,6.589165,10.61204,0.5740209,6.091531,0.924477
2022,55.0,32.0,11.0,31.95898,0.2153073,6.881003,11.10884,0.5719567,6.353775,0.9233792
2023,55.0,32.0,11.5,31.95743,0.2245496,7.176029,11.61026,0.5700166,6.618038,0.9222423
2024,55.0,32.0,12.0,31.95554,0.2339823,7.477031,12.12224,0.5680596,6.886154,0.9209744
2025,55.0,32.5,8.0,32.48333,0.1603239,5.207855,8.107757,0.5951031,4.824952,0.9264758
2026,55.0,32.5,8.5,32.48196,0.1696156,5.509446,8.614792,0.5927106,5.106079,0.9267862
2027,55.0,32.5,9.0,32.48075,0.1786348,5.802192,9.106336,0.5904495,5.376832,0.9266897
2028,55.0,32.5,9.5,32.47918,0.1879525,6.104545,9.614122,0.588308,5.656065,0.9265336
2029,55.0,32.5,10.0,32.4781,0.1971653,6.403554,10.11572,0.5861794,5.929627,0.9259899
2030,55.0,32.5,10.5,32.47665,0.2063174,6.700497,10.61325,0.5840735,6.198919,0.9251433
2031,55.0,32.5,11.0,32.47509,0.2154719,6.99747,11.11049,0.5820267,6.466602,0.9241343
2032,55.0,32.5,11.5,32.47408,0.2247057,7.297111,11.6118,0.580057,6.735507,0.9230375
2033,55.0,32.5,12.0,32.47203,0.2341503,7.603335,12.12377,0.5781136,7.008914,0.9218209
2034,55.0,33.0,8.0,32.97949,0.1604941,5.293015,8.109146,0.6048443,4.90477,0.9266497
2035,55.0,33.0,8.5,32.97792,0.1697765,5.598876,8.616464,0.6023879,5.190454,0.9270528
2036,55.0,33.0,9.0,32.97633,0.1787953,5.896014,9.108111,0.6001449,5.466187,0.9270988
2037,55.0,33.0,9.5,32.97484,0.1881235,6.203341,9.615479,0.5979436,5.749515,0.9268416
2038,55.0,33.0,10.0,32.97412,0.1973284,6.506732,10.11707,0.5958497,6.028252,0.9264638
2039,55.0,33.0,10.5,32.97171,0.2064864,6.808209,10.61496,0.5937335,6.302459,0.9257146
2040,55.0,33.0,11.0,32.97089,0.2156457,7.110032,11.1121,0.5916815,6.574825,0.9247251
2041,55.0,33.0,11.5,32.96897,0.2248659,7.413596,11.61327,0.5896965,6.848307,0.9237497
2042,55.0,33.0,12.0,32.96783,0.2343021,7.724432,12.12525,0.5877454,7.126558,0.9225996
2043,55.0,33.5,8.0,33.47683,0.1606793,5.379035,8.11048,0.6145967,4.984674,0.9266856
2044,55.0,33.5,8.5,33.47463,0.1699617,5.689404,8.617957,0.6121519,5.275499,0.9272497
2045,55.0,33.5,9.0,33.47375,0.178979,5.991098,9.109716,0.6099287,5.556277,0.9274221
2046,55.0,33.5,9.5,33.47211,0.1882964,6.302678,9.617023,0.6076922,5.844189,0.927255
2047,55.0,33.5,10.0,33.47078,0.1975213,6.611192,10.11886,0.6055521,6.127494,0.9268366
2048,55.0,33.5,10.5,33.46883,0.2066611,6.916708,10.61645,0.603423,6.406208,0.9261932
2049,55.0,33.5,11.0,33.46774,0.2158115,7.222723,11.11396,0.6013607,6.683497,0.9253432
2050,55.0,33.5,11.5,33.46595,0.2250388,7.531137,11.61478,0.5993892,6.961775,0.9243989
2051,55.0,33.5,12.0,33.46454,0.2344869,7.846997,12.12708,0.5974033,7.244756,0.9232522
2052,55.0,34.0,8.0,33.97447,0.1608618,5.465197,8.112157,0.6243653,5.06495,0.9267644
2053,55.0,34.0,8.5,33.97207,0.1701474,5.780261,8.619697,0.6219134,5.360704,0.9274157
2054,55.0,34.0,9.0,33.97029,0.1791576,6.086034,9.111189,0.6196229,5.645501,0.9276158
2055,55.0,34.0,9.5,33.96886,0.1884562,6.401642,9.618545,0.6173858,5.938353,0.9276296
2056,55.0,34.0,10.0,33.96712,0.1976623,6.714019,10.12011,0.6152553,6.22645,0.9273804
2057,55.0,34.0,10.5,33.96549,0.206821,7.024777,10.61796,0.6131107,6.509982,0.9267172
2058,55.0,34.0,11.0,33.96473,0.2159657,7.335217,11.11543,0.6110635,6.792231,0.9259754
2059,55.0,34.0,11.5,33.96308,0.2251877,7.648067,11.61619,0.6090492,7.074831,0.9250482
2060,55.0,34.0,12.0,33.96222,0.2346279,7.968484,12.1284,0.6071164,7.363352,0.9240594
2061,55.0,34.5,8.0,34.48788,0.1610555,5.554463,8.113746,0.6345037,5.148201,0.9268585
2062,55.0,34.5,8.5,34.48595,0.1703345,5.874148,8.621595,0.6320112,5.448945,0.9276145
2063,55.0,34.5,9.0,34.4844,0.1793452,6.18461,9.113136,0.6297148,5.738677,0.9278963
2064,55.0,34.5,9.5,34.48278,0.1886445,6.504987,9.620204,0.6274593,6.036286,0.9279475
2065,55.0,34.5,10.0,34.48127,0.1978514,6.822168,10.1218,0.6252942,6.329104,0.9277263
2066,55.0,34.5,10.5,34.48037,0.2069924,7.137174,10.61942,0.6231807,6.617817,0.9272321
2067,55.0,34.5,11.0,34.47844,0.2161493,7.45249,11.11714,0.6210686,6.904509,0.92647
2068,55.0,34.5,11.5,34.47718,0.2253629,7.769877,11.61786,0.6190667,7.192233,0.9256558
2069,55.0,34.5,12.0,34.47611,0.2347924,8.094729,12.12986,0.6171291,7.485691,0.9247612
2070,55.0,35.0,8.0,34.98468,0.1612412,5.640971,8.11552,0.6442388,5.228333,0.9268498
2071,55.0,35.0,8.5,34.98401,0.170518,5.965403,8.623016,0.6417759,5.534044,0.9276899
2072,55.0,35.0,9.0,34.983,0.1795204,6.28016,9.114628,0.6394631,5.828468,0.9280764
2073,55.0,35.0,9.5,34.98116,0.1888237,6.605273,9.621473,0.6372105,6.130904,0.9281832
2074,55.0,35.0,10.0,34.97915,0.1980235,6.926695,10.12315,0.6350012,6.428214,0.9280348
2075,55.0,35.0,10.5,34.97767,0.2071655,7.246166,10.62082,0.6328646,6.721539,0.9275993
2076,55.0,35.0,11.0,34.9757,0.2163128,7.565691,11.11872,0.6307735,7.013396,0.927
2077,55.0,35.0,11.5,34.97454,0.2255281,7.887742,11.61912,0.6287653,7.305698,0.926209
2078,55.0,35.0,12.0,34.97275,0.2349526,8.216937,12.13134,0.6267931,7.603841,0.9253863
2079,60.0,25.0,8.0,24.93477,0.1658865,4.136341,8.087447,0.4694299,3.79649,0.9178377
2080,60.0,25.0,8.5,24.93323,0.1757064,4.380929,8.592898,0.4674007,4.016327,0.9167751
2081,60.0,25.0,9.0,24.93228,0.1852755,4.61934,9.084956,0.4654961,4.229012,0.9155014
2082,60.0,25.0,9.5,24.93026,0.1951794,4.865875,9.593932,0.4635912,4.447662,0.9140519
2083,60.0,25.0,10.0,24.92861,0.2049347,5.108738,10.09533,0.4616931,4.660946,0.9123479
2084,60.0,25.0,10.5,24.92684,0.2146152,5.349678,10.59283,0.4598379,4.870983,0.9105189
2085,60.0,25.0,11.0,24.92474,0.224282,5.59017,11.08947,0.4578955,5.077817,0.9083475
