,set_voltage_in,set_voltage_out,phase,measured_voltage_in,measured_current_in,measured_power_in,measured_voltage_out,measured_current_out,measured_power_out,wirkung
1689,34.5,11.0,45.0,33.96907,0.1901702,6.459906,11.09826,0.535696,5.945291,0.9203371
1690,34.5,11.5,45.0,33.96781,0.1981629,6.731158,11.60007,0.5334334,6.187864,0.9192867
1691,34.5,12.0,45.0,33.96637,0.2063232,7.00805,12.11165,0.5312435,6.434237,0.9181208
1692,35.0,8.0,45.0,34.98777,0.1432889,5.01336,8.099244,0.5699865,4.616459,0.9208316
1693,35.0,8.5,45.0,34.98659,0.1511537,5.288354,8.605872,0.5666283,4.876331,0.9220887
1694,35.0,9.0,45.0,34.98576,0.1588597,5.557828,9.097018,0.5636868,5.12787,0.9226391
1695,35.0,9.5,45.0,34.98468,0.1668285,5.836441,9.605338,0.5608942,5.387578,0.9230931
1696,35.0,10.0,45.0,34.98362,0.1747538,6.113519,10.10673,0.5582899,5.642485,0.9229521
1697,35.0,10.5,45.0,34.98162,0.182639,6.38901,10.60449,0.5557582,5.893532,0.9224485
1698,35.0,11.0,45.0,34.98057,0.1905259,6.664704,11.10101,0.5533435,6.142672,0.921672
1699,35.0,11.5,45.0,34.97975,0.1985028,6.943578,11.60277,0.5510435,6.393629,0.9207975
1700,35.0,12.0,45.0,34.97861,0.2066724,7.229113,12.11456,0.5488088,6.648578,0.9196949
1701,25.0,8.0,50.0,34.98653,0.1535732,5.372993,8.10544,0.6091185,4.937173,0.9188869
1702,25.0,8.5,50.0,34.98521,0.16218,5.6739,8.612844,0.6063023,5.221986,0.9203522
1703,25.0,9.0,50.0,34.98387,0.1705721,5.967273,9.104107,0.6037571,5.49667,0.921136
1704,25.0,9.5,50.0,34.98206,0.17924,6.270184,9.611608,0.601293,5.779393,0.9217262
1705,25.0,10.0,50.0,34.98151,0.1878476,6.571191,10.11331,0.5989312,6.057177,0.9217776
1706,25.0,10.5,50.0,34.97998,0.1963955,6.869913,10.61097,0.5966387,6.330914,0.921542
1707,25.0,11.0,50.0,34.97864,0.2049576,7.169139,11.1082,0.5944002,6.602717,0.9209917
1708,25.0,11.5,50.0,34.97691,0.2135834,7.470489,11.60935,0.5922616,6.875773,0.9203914
1709,25.0,12.0,50.0,34.97532,0.2224064,7.778733,12.12143,0.5901877,7.153919,0.9196765
1710,25.5,8.0,50.0,25.48123,0.1496253,3.812637,8.077332,0.4316412,3.486509,0.9144614
1711,25.5,8.5,50.0,25.47948,0.1583186,4.033876,8.582036,0.4293315,3.684538,0.9133989
1712,25.5,9.0,50.0,25.47889,0.1667622,4.248917,9.074575,0.4271794,3.876471,0.9123434
1713,25.5,9.5,50.0,25.47763,0.1755658,4.473001,9.583757,0.4250887,4.073947,0.9107862
1714,25.5,10.0,50.0,25.47559,0.1842292,4.693348,10.08509,0.4229928,4.265919,0.9089289
1715,25.5,10.5,50.0,25.47487,0.192823,4.91214,10.58219,0.4209422,4.454489,0.9068328
1716,25.5,11.0,50.0,25.47358,0.2014302,5.131147,11.079,0.4189003,4.640995,0.9044752
1717,25.5,11.5,50.0,25.47199,0.2101365,5.352594,11.58159,0.4169587,4.829045,0.9021878
1718,25.5,12.0,50.0,25.47043,0.2190151,5.578407,12.0937,0.4150553,5.019556,0.8998188
1719,26.0,8.0,50.0,25.48181,0.1496287,3.81281,8.077363,0.4316296,3.486429,0.9143988
1720,26.0,8.5,50.0,25.48046,0.1583082,4.033766,8.581886,0.4293555,3.68468,0.9134592
1721,26.0,9.0,50.0,25.47911,0.1667664,4.249061,9.074613,0.4271799,3.876492,0.9123175
1722,26.0,9.5,50.0,25.47795,0.1755529,4.472729,9.583753,0.425115,4.074197,0.9108973
1723,26.0,10.0,50.0,25.47581,0.1842275,4.693343,10.08513,0.4230219,4.266232,0.9089964
1724,26.0,10.5,50.0,25.47475,0.1928286,4.912261,10.5821,0.4209568,4.454608,0.9068344
1725,26.0,11.0,50.0,25.47357,0.201438,5.131344,11.07894,0.4188948,4.64091,0.9044239
1726,26.0,11.5,50.0,25.47262,0.2101373,5.352748,11.58132,0.4169807,4.829188,0.9021887
1727,26.0,12.0,50.0,25.47025,0.2190148,5.578362,12.09347,0.4150695,5.019632,0.8998396
1728,26.5,8.0,50.0,26.47486,0.1499696,3.970423,8.080114,0.4500884,3.636765,0.9159641
1729,26.5,8.5,50.0,26.47334,0.1586553,4.200137,8.5849,0.4477445,3.843842,0.9151705
1730,26.5,9.0,50.0,26.47187,0.1671468,4.424688,9.077389,0.445574,4.044649,0.9141093
1731,26.5,9.5,50.0,26.47044,0.1759278,4.656886,9.586318,0.4434338,4.250897,0.9128198
1732,26.5,10.0,50.0,26.46968,0.1845891,4.886015,10.08786,0.4413102,4.451877,0.9111468
1733,26.5,10.5,50.0,26.46812,0.1931861,5.113274,10.58518,0.4392404,4.64944,0.9092883
1734,26.5,11.0,50.0,26.46645,0.2017861,5.340562,11.08151,0.4371871,4.844695,0.9071507
1735,26.5,11.5,50.0,26.46516,0.2104895,5.570638,11.58458,0.4352212,5.041853,0.9050766
1736,26.5,12.0,50.0,26.4632,0.2193583,5.804922,12.09636,0.4332933,5.24127,0.9029011
1737,27.0,8.0,50.0,26.47492,0.1499792,3.970686,8.079956,0.4500584,3.636452,0.9158248
1738,27.0,8.5,50.0,26.47368,0.1586612,4.200346,8.584897,0.4477411,3.843811,0.9151176
1739,27.0,9.0,50.0,26.47229,0.1671406,4.424596,9.077434,0.4455463,4.044417,0.914076
1740,27.0,9.5,50.0,26.47071,0.1759233,4.656815,9.586637,0.4434116,4.250827,0.9128186
1741,27.0,10.0,50.0,26.469,0.1845957,4.886063,10.08812,0.4413218,4.452107,0.9111849
1742,27.0,10.5,50.0,26.46778,0.1931835,5.113139,10.58555,0.4392424,4.649621,0.9093477
1743,27.0,11.0,50.0,26.4662,0.2017929,5.340692,11.08185,0.437186,4.844828,0.9071537
1744,27.0,11.5,50.0,26.46539,0.2104888,5.570666,11.5845,0.4352264,5.041881,0.9050769
1745,27.0,12.0,50.0,26.46381,0.2193703,5.805373,12.09624,0.4333084,5.241404,0.9028539
1746,27.5,8.0,50.0,27.48691,0.1503768,4.133394,8.083066,0.4688869,3.790044,0.9169327
1747,27.5,8.5,50.0,27.48541,0.1590469,4.371471,8.588292,0.4665104,4.006528,0.916517
1748,27.5,9.0,50.0,27.48472,0.1675285,4.604475,9.080547,0.4642764,4.215884,0.9156058
1749,27.5,9.5,50.0,27.48288,0.176302,4.845286,9.589606,0.4621293,4.431638,0.9146287
1750,27.5,10.0,50.0,27.48199,0.1849592,5.083047,10.09122,0.4600035,4.641995,0.9132308
1751,27.5,10.5,50.0,27.48036,0.1935603,5.319106,10.58857,0.457893,4.848434,0.911513
1752,27.5,11.0,50.0,27.47873,0.2021348,5.554408,11.08484,0.4558148,5.052635,0.9096624
1753,27.5,11.5,50.0,27.47794,0.2108339,5.793281,11.58765,0.4538512,5.25907,0.907788
1754,27.5,12.0,50.0,27.47564,0.219696,6.036286,12.09932,0.4519177,5.467896,0.9058378
1755,28.0,8.0,50.0,27.48737,0.1503663,4.133174,8.083144,0.4688989,3.790177,0.9170137
1756,28.0,8.5,50.0,27.48598,0.1590369,4.371285,8.588369,0.4665446,4.006857,0.9166315
1757,28.0,9.0,50.0,27.48423,0.1675201,4.60416,9.080584,0.4642862,4.21599,0.9156914
1758,28.0,9.5,50.0,27.48288,0.1763064,4.845407,9.589607,0.4621114,4.431467,0.9145706
1759,28.0,10.0,50.0,27.48203,0.1849519,5.082853,10.09087,0.4600036,4.641837,0.9132345
1760,28.0,10.5,50.0,27.48073,0.1935637,5.319272,10.58833,0.4579246,4.848658,0.9115267
1761,28.0,11.0,50.0,27.4785,0.2021446,5.55463,11.08472,0.4558265,5.052711,0.9096396
1762,28.0,11.5,50.0,27.47705,0.2108494,5.793519,11.58753,0.4538523,5.259028,0.9077432
1763,28.0,12.0,50.0,27.47638,0.2197019,6.036614,12.09925,0.4519406,5.468141,0.9058291
1764,28.5,8.0,50.0,28.47977,0.1507551,4.29347,8.085872,0.4873991,3.941047,0.9179163
1765,28.5,8.5,50.0,28.47811,0.1594327,4.540343,8.591553,0.4849588,4.166549,0.9176729
1766,28.5,9.0,50.0,28.47671,0.1678876,4.780888,9.083384,0.4826841,4.384405,0.9170693
1767,28.5,9.5,50.0,28.47524,0.1766629,5.030519,9.592317,0.4805123,4.609226,0.9162526
1768,28.5,10.0,50.0,28.47403,0.1853183,5.276759,10.09362,0.478326,4.828039,0.9149628
1769,28.5,10.5,50.0,28.4727,0.1939151,5.521286,10.59146,0.4762149,5.043809,0.9135206
1770,28.5,11.0,50.0,28.47143,0.2024997,5.765456,11.08785,0.474127,5.257047,0.9118181
1771,28.5,11.5,50.0,28.47031,0.2111796,6.012347,11.59043,0.4721493,5.472414,0.9101959
1772,28.5,12.0,50.0,28.46873,0.2200482,6.264491,12.10209,0.4701847,5.690217,0.9083287
1773,29.0,8.0,50.0,28.4797,0.1507539,4.293427,8.086066,0.4873926,3.941089,0.9179355
1774,29.0,8.5,50.0,28.47856,0.1594376,4.540554,8.591517,0.4849521,4.166475,0.9176137
1775,29.0,9.0,50.0,28.47692,0.1678944,4.781116,9.083418,0.4826779,4.384366,0.9170171
1776,29.0,9.5,50.0,28.47558,0.1766617,5.030544,9.592458,0.4804766,4.608952,0.9161935
1777,29.0,10.0,50.0,28.47409,0.1853068,5.276442,10.09375,0.4783634,4.828481,0.9151017
1778,29.0,10.5,50.0,28.47243,0.1939061,5.520977,10.59146,0.4762091,5.043748,0.9135609
1779,29.0,11.0,50.0,28.47122,0.2024848,5.76499,11.08746,0.4741208,5.256796,0.9118482
1780,29.0,11.5,50.0,28.47007,0.2111762,6.012202,11.59018,0.472142,5.47221,0.9101841
1781,29.0,12.0,50.0,28.46839,0.220029,6.26387,12.10173,0.4701802,5.689991,0.9083828
1782,29.5,8.0,50.0,29.4723,0.1511574,4.454956,8.088696,0.5059004,4.092075,0.9185445
1783,29.5,8.5,50.0,29.47045,0.1598404,4.71057,8.594716,0.5034076,4.326645,0.9184972
1784,29.5,9.0,50.0,29.46921,0.1682842,4.959202,9.086229,0.5010998,4.553108,0.918113
1785,29.5,9.5,50.0,29.468,0.1770526,5.217387,9.59528,0.4988925,4.787014,0.9175118
1786,29.5,10.0,50.0,29.46648,0.1856982,5.471872,10.09669,0.4966904,5.014927,0.9164921
1787,29.5,10.5,50.0,29.46533,0.1942942,5.724943,10.59465,0.4945413,5.239493,0.9152045
1788,29.5,11.0,50.0,29.46426,0.2028564,5.977013,11.09072,0.4924365,5.461478,0.913747
1789,29.5,11.5,50.0,29.46287,0.2115457,6.232744,11.59319,0.4904377,5.685739,0.9122369
1790,29.5,12.0,50.0,29.46111,0.2203952,6.493087,12.10484,0.488465,5.912789,0.9106283
1791,30.0,8.0,50.0,29.47222,0.1511631,4.455113,8.088767,0.5058893,4.092021,0.9184998
1792,30.0,8.5,50.0,29.47129,0.1598451,4.71084,8.594669,0.5034052,4.326602,0.9184352
1793,30.0,9.0,50.0,29.46963,0.1682903,4.959453,9.086182,0.5010995,4.553081,0.9180611
1794,30.0,9.5,50.0,29.46888,0.1770624,5.217832,9.595345,0.4989018,4.787135,0.9174567
1795,30.0,10.0,50.0,29.46702,0.1856983,5.471975,10.09667,0.4966762,5.014777,0.9164473
1796,30.0,10.5,50.0,29.46479,0.194283,5.724507,10.59445,0.49453,5.239273,0.9152355
1797,30.0,11.0,50.0,29.4635,0.2028541,5.976791,11.09059,0.4924222,5.461255,0.9137437
1798,30.0,11.5,50.0,29.46286,0.2115512,6.232905,11.59318,0.4904103,5.685417,0.9121616
1799,30.0,12.0,50.0,29.46074,0.2203865,6.492749,12.10462,0.4884396,5.912374,0.9106119
1800,30.5,8.0,50.0,30.48055,0.1515667,4.619836,8.091776,0.5246891,4.245667,0.9190081
1801,30.5,8.5,50.0,30.47861,0.1602454,4.884057,8.597963,0.5221466,4.489397,0.9191943
1802,30.5,9.0,50.0,30.47688,0.1686804,5.140852,9.089432,0.5198166,4.724838,0.9190769
1803,30.5,9.5,50.0,30.47583,0.1774288,5.407289,9.598256,0.5175334,4.967418,0.9186521
1804,30.5,10.0,50.0,30.47438,0.1860717,5.67042,10.09959,0.5153322,5.204644,0.9178587
1805,30.5,10.5,50.0,30.47324,0.1946698,5.932221,10.59771,0.5131719,5.438446,0.9167638
1806,30.5,11.0,50.0,30.47157,0.2032298,6.192732,11.09372,0.51104,5.669335,0.9154821
1807,30.5,11.5,50.0,30.47062,0.2119094,6.45701,11.59604,0.5089977,5.902356,0.9141005
1808,30.5,12.0,50.0,30.46907,0.2207548,6.726192,12.1078,0.5070125,6.138805,0.9126716
1809,31.0,8.0,50.0,30.4801,0.1515792,4.62015,8.091819,0.5246646,4.245491,0.9189075
1810,31.0,8.5,50.0,30.47902,0.1602531,4.884357,8.598113,0.5221644,4.489629,0.9191851
1811,31.0,9.0,50.0,30.47738,0.1687033,5.141636,9.089679,0.5197971,4.724789,0.9189272
1812,31.0,9.5,50.0,30.47634,0.1774478,5.407959,9.598422,0.5175194,4.967369,0.9185294
1813,31.0,10.0,50.0,30.47527,0.186084,5.670959,10.0998,0.5153173,5.204602,0.9177641
1814,31.0,10.5,50.0,30.47377,0.1946656,5.932196,10.59784,0.513148,5.438259,0.9167362
1815,31.0,11.0,50.0,30.47222,0.203241,6.193204,11.0939,0.5110409,5.669435,0.9154284
1816,31.0,11.5,50.0,30.47098,0.2119201,6.457413,11.59623,0.5090194,5.902704,0.9140974
1817,31.0,12.0,50.0,30.46906,0.2207617,6.726402,12.10785,0.5070324,6.139072,0.9126828
1818,31.5,8.0,50.0,31.47426,0.1519953,4.783941,8.095001,0.5432523,4.397628,0.919248
1819,31.5,8.5,50.0,31.47189,0.1606615,5.056322,8.601472,0.5406563,4.65044,0.9197279
1820,31.5,9.0,50.0,31.4702,0.1690964,5.321496,9.092765,0.5382741,4.8944,0.9197413
1821,31.5,9.5,50.0,31.46956,0.1778173,5.595832,9.601459,0.5359608,5.146005,0.919614
1822,31.5,10.0,50.0,31.46802,0.1864525,5.86729,10.10274,0.533713,5.391966,0.9189874
1823,31.5,10.5,50.0,31.46679,0.1950279,6.136901,10.60066,0.5315208,5.634473,0.91813
1824,31.5,11.0,50.0,31.46619,0.2035893,6.40618,11.09692,0.529399,5.874697,0.9170358
1825,31.5,11.5,50.0,31.46416,0.2122596,6.678569,11.59902,0.5273299,6.116512,0.9158417
1826,31.5,12.0,50.0,31.4633,0.2211127,6.956937,12.11072,0.5253358,6.362193,0.9145107
1827,32.0,8.0,50.0,31.47452,0.1520062,4.784321,8.095022,0.5432632,4.397727,0.9191957
1828,32.0,8.5,50.0,31.47277,0.1606673,5.056645,8.601462,0.5406719,4.650569,0.9196946
1829,32.0,9.0,50.0,31.47082,0.1690837,5.321202,9.092862,0.5382715,4.894428,0.9197974
1830,32.0,9.5,50.0,31.46981,0.177825,5.596118,9.601312,0.5359766,5.146079,0.9195802
1831,32.0,10.0,50.0,31.46819,0.1864561,5.867435,10.10278,0.5337498,5.392359,0.9190317
1832,32.0,10.5,50.0,31.46666,0.1950335,6.137052,10.60049,0.5315431,5.634618,0.9181311
1833,32.0,11.0,50.0,31.46598,0.2035962,6.406353,11.09682,0.5293953,5.874604,0.9169966
1834,32.0,11.5,50.0,31.46427,0.2122636,6.67872,11.59888,0.5273424,6.11658,0.9158312
1835,32.0,12.0,50.0,31.46337,0.2211157,6.957045,12.11086,0.5253398,6.362315,0.914514
1836,32.5,8.0,50.0,32.48531,0.1524257,4.951598,8.098067,0.5621815,4.552583,0.919417
1837,32.5,8.5,50.0,32.48422,0.1610797,5.232548,8.604895,0.5595466,4.814839,0.9201711
1838,32.5,9.0,50.0,32.48276,0.1695061,5.506024,9.096132,0.5571253,5.067685,0.9203892
1839,32.5,9.5,50.0,32.48122,0.1782349,5.789288,9.604327,0.5547429,5.327933,0.9203089
1840,32.5,10.0,50.0,32.48003,0.1868569,6.06912,10.10581,0.5524539,5.582993,0.9199016
1841,32.5,10.5,50.0,32.47926,0.1954271,6.347328,10.60354,0.5502422,5.834513,0.9192078
1842,32.5,11.0,50.0,32.47736,0.2039863,6.624934,11.10002,0.5480732,6.083624,0.918292
1843,32.5,11.5,50.0,32.47655,0.2126467,6.906031,11.60197,0.5460214,6.334926,0.9173034
1844,32.5,12.0,50.0,32.47409,0.2214859,7.192551,12.11361,0.54399,6.589682,0.9161814
1845,33.0,8.0,50.0,32.48565,0.1524338,4.951912,8.097822,0.5621846,4.552471,0.9193358
1846,33.0,8.5,50.0,32.48412,0.1610973,5.233106,8.604665,0.5595366,4.814625,0.9200321
1847,33.0,9.0,50.0,32.48217,0.1695065,5.505939,9.095823,0.5570835,5.067133,0.9203032
1848,33.0,9.5,50.0,32.48114,0.178235,5.789276,9.604262,0.5547385,5.327854,0.9202971
1849,33.0,10.0,50.0,32.47976,0.1868609,6.069197,10.10577,0.5524746,5.583181,0.9199209
1850,33.0,10.5,50.0,32.47817,0.1954407,6.347557,10.60362,0.5502614,5.83476,0.9192135
1851,33.0,11.0,50.0,32.47714,0.2039934,6.625122,11.10001,0.548095,6.083858,0.9183013
1852,33.0,11.5,50.0,32.4754,0.2126661,6.906415,11.60187,0.5460145,6.334788,0.9172326
1853,33.0,12.0,50.0,32.47449,0.2214925,7.192854,12.11358,0.5439914,6.589682,0.9161428
1854,33.5,8.0,50.0,33.47762,0.1528589,5.117353,8.100862,0.5807856,4.704864,0.919394
1855,33.5,8.5,50.0,33.4769,0.1615094,5.406833,8.607755,0.578085,4.976014,0.9203196
1856,33.5,9.0,50.0,33.47579,0.1699125,5.687956,9.098964,0.5756291,5.237628,0.9208277
1857,33.5,9.5,50.0,33.4747,0.1786254,5.979433,9.607,0.5732249,5.506972,0.9209856
1858,33.5,10.0,50.0,33.47228,0.1872423,6.267427,10.10851,0.5708888,5.770837,0.9207665
1859,33.5,10.5,50.0,33.47171,0.1958175,6.554348,10.60646,0.5686681,6.031556,0.9202372
1860,33.5,11.0,50.0,33.46966,0.2043701,6.840199,11.10312,0.5664557,6.289425,0.9194798
1861,33.5,11.5,50.0,33.46804,0.2130164,7.129241,11.60461,0.5643519,6.549083,0.9186229
1862,33.5,12.0,50.0,33.46717,0.221856,7.424893,12.11661,0.5623366,6.813614,0.9176716
1863,34.0,8.0,50.0,33.47778,0.1528726,5.117836,8.100969,0.5807925,4.704983,0.9193304
1864,34.0,8.5,50.0,33.47638,0.1615328,5.407533,8.608065,0.5780863,4.976204,0.9202356
1865,34.0,9.0,50.0,33.47481,0.1699217,5.688097,9.099062,0.5756017,5.237435,0.9207712
1866,34.0,9.5,50.0,33.47375,0.1786484,5.980033,9.607303,0.5732004,5.50691,0.9208828
1867,34.0,10.0,50.0,33.47245,0.187258,6.267985,10.10863,0.570891,5.770927,0.9206989
1868,34.0,10.5,50.0,33.47075,0.1958221,6.554313,10.60659,0.5686374,6.031303,0.9202037
1869,34.0,11.0,50.0,33.4694,0.2043653,6.839985,11.1033,0.5664638,6.28962,0.9195371
1870,34.0,11.5,50.0,33.46824,0.2130252,7.129577,11.60477,0.5643705,6.549389,0.9186224
1871,34.0,12.0,50.0,33.46689,0.2218565,7.424847,12.11661,0.5623264,6.813488,0.9176604
1872,34.5,8.0,50.0,34.48939,0.1532817,5.286592,8.103779,0.5997893,4.860559,0.9194126
1873,34.5,8.5,50.0,34.48766,0.1619168,5.584132,8.61098,0.5970302,5.141016,0.9206471
1874,34.5,9.0,50.0,34.486,0.1703041,5.873107,9.102225,0.59447,5.411,0.921318
1875,34.5,9.5,50.0,34.4851,0.1790081,6.173112,9.609989,0.5920336,5.689437,0.921648
1876,34.5,10.0,50.0,34.48326,0.1876054,6.469246,10.11148,0.5896661,5.962397,0.9216524
1877,34.5,10.5,50.0,34.48222,0.1961597,6.764022,10.60922,0.587413,6.231995,0.9213445
1878,34.5,11.0,50.0,34.48064,0.2047157,7.05873,11.10634,0.5851787,6.499194,0.9207313
1879,34.5,11.5,50.0,34.47913,0.2133653,7.356649,11.6077,0.5830579,6.76796,0.9199787
1880,34.5,12.0,50.0,34.47823,0.2222039,7.661198,12.1193,0.5810212,7.041573,0.9191217
1881,35.0,8.0,50.0,34.48931,0.1532708,5.286202,8.103723,0.5997808,4.860457,0.919461
1882,35.0,8.5,50.0,34.4878,0.1619039,5.58371,8.610961,0.5970196,5.140912,0.9206982
1883,35.0,9.0,50.0,34.48594,0.1703088,5.873259,9.102329,0.594471,5.411071,0.9213064
1884,35.0,9.5,50.0,34.48493,0.1790065,6.173027,9.609958,0.5920374,5.689455,0.9216638
1885,35.0,10.0,50.0,34.48364,0.1876091,6.469445,10.11156,0.5896823,5.962606,0.9216565
1886,35.0,10.5,50.0,34.4832,0.1961683,6.76451,10.60934,0.5874033,6.231961,0.9212731
1887,35.0,11.0,50.0,34.48127,0.2047177,7.058924,11.10646,0.5851855,6.499341,0.9207268
1888,35.0,11.5,50.0,34.48023,0.2133562,7.35657,11.60767,0.5830783,6.768177,0.9200181
1889,35.0,12.0,50.0,34.47843,0.2221834,7.660534,12.11978,0.5810037,7.041638,0.9192097
1890,25.0,8.0,55.0,24.9343,0.1587897,3.959308,8.079585,0.4471684,3.612935,0.9125167
1891,25.0,8.5,55.0,24.93327,0.1680868,4.190955,8.584202,0.4450415,3.820326,0.9115648
1892,25.0,9.0,55.0,24.93126,0.1771525,4.416636,9.076923,0.4429983,4.021062,0.9104355
1893,25.0,9.5,55.0,24.92997,0.1865419,4.650484,9.586117,0.4410733,4.22818,0.9091914
1894,25.0,10.0,55.0,24.92846,0.195801,4.881019,10.08755,0.4390818,4.429258,0.9074455
1895,25.0,10.5,55.0,24.92711,0.2049588,5.109031,10.58478,0.4371274,4.626898,0.9056312
1896,25.0,11.0,55.0,24.92599,0.2141311,5.337431,11.08135,0.4351522,4.822073,0.9034447
1897,25.0,11.5,55.0,24.92433,0.2234117,5.568387,11.58409,0.4332809,5.019166,0.9013681
1898,25.0,12.0,55.0,24.9229,0.2328676,5.803737,12.09596,0.4314511,5.218816,0.8992164
1899,25.5,8.0,55.0,24.93476,0.1587885,3.959352,8.079498,0.4471439,3.612698,0.9124467
1900,25.5,8.5,55.0,24.93276,0.1680763,4.190607,8.584508,0.4450201,3.820279,0.911629
1901,25.5,9.0,55.0,24.93135,0.1771453,4.416471,9.076991,0.4430043,4.021146,0.9104885
1902,25.5,9.5,55.0,24.9297,0.1865282,4.650091,9.586042,0.4410442,4.227869,0.9092013
1903,25.5,10.0,55.0,24.92799,0.1957749,4.880273,10.08744,0.4390765,4.429157,0.9075633
1904,25.5,10.5,55.0,24.92678,0.2049588,5.108962,10.58484,0.4371162,4.626803,0.9056249
1905,25.5,11.0,55.0,24.92558,0.2141329,5.337388,11.08132,0.435143,4.821958,0.9034303
1906,25.5,11.5,55.0,24.92379,0.2234061,5.568126,11.58409,0.4332744,5.019089,0.9013963
1907,25.5,12.0,55.0,24.92259,0.2328616,5.803514,12.09602,0.431462,5.218974,0.8992781
1908,26.0,8.0,55.0,25.97294,0.1591886,4.134596,8.082905,0.4673822,3.777806,0.9137061
1909,26.0,8.5,55.0,25.97165,0.168475,4.375574,8.588009,0.4652683,3.995729,0.9131896
1910,26.0,9.0,55.0,25.97021,0.1775434,4.610839,9.080214,0.4632083,4.20603,0.9122049
1911,26.0,9.5,55.0,25.96915,0.1869262,4.854315,9.589335,0.4612433,4.423017,0.9111515
1912,26.0,10.0,55.0,25.96756,0.196188,5.094524,10.09084,0.4592937,4.63466,0.9097337
1913,26.0,10.5,55.0,25.96612,0.2053457,5.332031,10.58829,0.4573123,4.842155,0.9081259
1914,26.0,11.0,55.0,25.9642,0.2145086,5.569542,11.08454,0.4553227,5.047044,0.9061865
1915,26.0,11.5,55.0,25.96304,0.2237893,5.81025,11.58737,0.453441,5.254189,0.9042965
1916,26.0,12.0,55.0,25.96159,0.2332324,6.055082,12.09907,0.451593,5.463855,0.9023585
1917,26.5,8.0,55.0,25.97366,0.1591875,4.13468,8.082676,0.4674258,3.778051,0.9137469
1918,26.5,8.5,55.0,25.97244,0.1684833,4.375924,8.587967,0.4652838,3.995842,0.9131426
1919,26.5,9.0,55.0,25.97037,0.1775353,4.610657,9.08016,0.4632307,4.206209,0.9122797
1920,26.5,9.5,55.0,25.96926,0.1869185,4.854135,9.589254,0.4612775,4.423308,0.9112453
1921,26.5,10.0,55.0,25.9675,0.1961754,5.094185,10.09067,0.4592732,4.634374,0.909738
1922,26.5,10.5,55.0,25.96624,0.2053548,5.332292,10.58843,0.4572889,4.841971,0.9080468
1923,26.5,11.0,55.0,25.96498,0.2145194,5.569993,11.08456,0.4553201,5.047025,0.9061098
1924,26.5,11.5,55.0,25.96377,0.2238011,5.810719,11.58739,0.4534305,5.254076,0.904204
1925,26.5,12.0,55.0,25.96194,0.2332481,6.055573,12.09921,0.4515966,5.463963,0.9023032
1926,27.0,8.0,55.0,26.97279,0.1595942,4.304699,8.085911,0.4867632,3.935924,0.9143319
1927,27.0,8.5,55.0,26.97223,0.1688836,4.555166,8.591418,0.4846312,4.16367,0.9140544
1928,27.0,9.0,55.0,26.97066,0.1779348,4.799021,9.083389,0.4825605,4.383285,0.9133706
1929,27.0,9.5,55.0,26.9694,0.1873105,5.051652,9.592503,0.4805574,4.609748,0.9125228
1930,27.0,10.0,55.0,26.96763,0.1965492,5.300465,10.09392,0.4785624,4.830569,0.9113482
1931,27.0,10.5,55.0,26.96627,0.2057227,5.547575,10.59145,0.47659,5.047781,0.9099076
1932,27.0,11.0,55.0,26.96437,0.2148834,5.794195,11.08774,0.47461,5.262354,0.9082114
1933,27.0,11.5,55.0,26.96275,0.22416,6.04397,11.59044,0.4727023,5.478826,0.9064946
1934,27.0,12.0,55.0,26.96101,0.2336132,6.298449,12.10205,0.4708463,5.698203,0.9046994
1935,27.5,8.0,55.0,26.97286,0.1595995,4.304855,8.085977,0.4868025,3.936274,0.9143801
1936,27.5,8.5,55.0,26.97068,0.1688818,4.554858,8.591457,0.4846333,4.163706,0.9141243
1937,27.5,9.0,55.0,26.96943,0.1779317,4.798716,9.083342,0.4825361,4.38304,0.9133777
1938,27.5,9.5,55.0,26.96735,0.1873034,5.051076,9.592275,0.4805445,4.609515,0.9125807
1939,27.5,10.0,55.0,26.96601,0.1965384,5.299856,10.09368,0.4785417,4.830245,0.9113918
1940,27.5,10.5,55.0,26.96419,0.2057211,5.547103,10.59129,0.4765678,5.047469,0.9099287
1941,27.5,11.0,55.0,26.96308,0.2148746,5.79368,11.08756,0.4746012,5.262171,0.9082605
1942,27.5,11.5,55.0,26.96126,0.2241653,6.043778,11.59055,0.472693,5.478774,0.9065147
1943,27.5,12.0,55.0,26.95979,0.2335986,6.29777,12.10226,0.4708388,5.698212,0.9047983
1944,28.0,8.0,55.0,27.9826,0.1599924,4.477002,8.089286,0.5065717,4.097803,0.9153007
1945,28.0,8.5,55.0,27.98102,0.169295,4.737048,8.595185,0.5043273,4.334786,0.9150819
1946,28.0,9.0,55.0,27.97922,0.1783368,4.989725,9.086837,0.5022767,4.564106,0.914701
1947,28.0,9.5,55.0,27.97722,0.1876884,5.251001,9.595709,0.5002356,4.800115,0.9141334
1948,28.0,10.0,55.0,27.97626,0.1969322,5.509425,10.09723,0.4982131,5.030571,0.9130844
1949,28.0,10.5,55.0,27.9745,0.2061087,5.765788,10.59504,0.4961993,5.257252,0.9118012
1950,28.0,11.0,55.0,27.97276,0.2152647,6.021547,11.09088,0.4942279,5.481423,0.9103014
1951,28.0,11.5,55.0,27.9714,0.2245199,6.280138,11.59354,0.4923327,5.707879,0.908878
1952,28.0,12.0,55.0,27.96972,0.2339769,6.544268,12.10531,0.4904464,5.937006,0.907207
